DateTimePhoto;Code_exp;Code_lieu;Phone;TypeNetwork_Fixed;real_lat;real_lon;photo_lat;photo_lon;distance;angle
2019:11:24 12:13:38;N8E3;SAAB;Experimental;3G;47.07007778;6.751058333;47.052778;6.747778;1939.3296995266026;187.36132895400922
2019:11:24 12:35:32;N8E4;CCHP;Experimental;3G;47.07184722;6.749775;47.052778;6.747778;2125.3856503061334;184.08118925020818
2019:11:24 12:35:44;N8S4;CCHP;Standard;4G;None;None;None;None;None;None
2019:11:24 13:05:43;N8E5;FERM;Experimental;3G;47.08025;6.75442;47.125278;7035.0;9535919.538824966;354.3829388846571
2019:11:24 13:05:55;N8S5;FERM;Standard;4G;None;None;None;None;None;None
2019:11:24 13:27:44;N8S6;ESCA;Standard;4G;47.08454722;6.754902778;47.080278;6.754444;475.8965957074907;184.18536382926723
2019:11:24 13:28:03;N8E6;ESCA;Experimental;3G;None;None;None;None;None;None
2019:11:24 14:29:43;N8E7;CHOU;Experimental;3G;None;None;None;None;None;None
2019:11:24 14:30:53;N8S7;CHOU;Standard;4G;None;None;None;None;None;None
2019:11:24 15:49:54;N8E8;MAIL;Experimental;3G;None;None;None;None;None;None
2019:11:24 15:50:07;N8S8;MAIL;Standard;4G;None;None;None;None;None;None
2019:11:24 16:26:23;N8S9;VREV;Standard;4G;47.10425;6.803947222;47.161667;6.930278;11515.449102429384;56.20745331330488
2019:11:24 16:26:37;N8E9;VREV;Experimental;3G;47.10425;6.803947222;47.281667;7.052222;27258.720759901407;43.46807175152571
2019:11:24 16:51:49;N8E10;CRET;Experimental;3G;47.10624444;6.812616667;47.106389;6.828056;1172.0327353831026;89.20621543377553
2019:11:24 16:53:42;N8S10;CRET;Standard;4G;None;None;None;None;None;None
2019:11:24 17:33:44;N8E11;GACH;Experimental;3G;47.09890278;6.825008333;47.098889;6.824444;42.8690298759454;267.9458674171938
2019:11:24 17:35:10;N8S11;GACH;Standard;4G;47.09890278;6.825008333;47.099167;6.825278;35.80409512533903;34.79019093942469
2019:11:26 10:43:30;N9E1;GALO;Experimental;4G;None;None;None;None;None;None
2019:11:26 10:46:58;N9S1;GALO;Standard;4G;47.05758611;6.746161111;47.057222;6.746667;55.81897988914168;136.5730028690959
2019:11:26 11:12:26;N9E2;BCEC;Experimental;4G;47.0621;6.745227778;47.051389;6.749167;1227.7975727243863;165.93242130946464
2019:11:26 11:12:39;N9S2;BCEC;Standard;4G;47.0621;6.745227778;47.061667;6.745833;66.56693825034407;136.40381949454513
2019:11:26 11:41:40;N9S3;SAAB;Standard;4G;None;None;None;None;None;None
2019:11:26 11:41:55;N9E3;SAAB;Experimental;4G;47.07007778;6.751058333;47.074167;6.757222;652.5604499365863;45.749322019952274
2019:11:26 12:08:45;N9S4;CCHP;Standard;4G;None;None;None;None;None;None
2019:11:26 12:08:57;N9E4;CCHP;Experimental;4G;47.07184722;6.749775;47.058611;6745.0;7114582.709077439;311.98181098984395
2019:11:26 12:43:24;N9E5;FERM;Experimental;4G;None;None;None;None;None;None
2019:11:26 12:43:40;N9S5;FERM;Standard;4G;47.08025;6.75442;47.08;6.754167;33.78772745704097;214.57263104843966
2019:11:26 13:48:50;N9S6;CHOU;Standard;4G;47.09497778;6.755838889;47095.0;6.756111;nan;179.99987588620422
2019:11:26 13:49:11;N9E6;CHOU;Experimental;4G;None;None;None;None;None;None
2019:11:26 14:57:18;N9S7;MAIL;Standard;4G;None;None;None;None;None;None
2019:11:26 14:57:32;N9E7;MAIL;Experimental;4G;None;None;None;None;None;None
2019:11:26 15:33:59;N9E8;VREV;Experimental;4G;47.10425;6.803947222;47.280556;7.049444;27024.254849355584;43.32719356193087
2019:11:26 15:34:15;N9S8;VREV;Standard;4G;47.10425;6.803947222;47.103889;6.803889;40.37601436795496;186.2647586705797
2019:11:26 16:02:09;N9E9;CRET;Experimental;4G;47.10624444;6.812616667;47.106389;6.828056;1172.0327353831026;89.20621543377553
2019:11:26 16:03:35;N9S9;CRET;Standard;4G;47.10624444;6.812616667;47.105556;6.811111;137.54857799582925;236.1087972230253
2019:11:26 16:38:01;N9E10;GACH;Experimental;4G;47.09890278;6.825008333;47.098889;6.824444;42.8690298759454;267.9458674171938
2019:11:26 16:39:00;N9S10;GACH;Standard;4G;47.09890278;6.825008333;47.098889;6.824722;21.791043111479752;265.956204962632
2019:12:07 10:40:44;N10S1;GALO;Standard;4G;47.05758611;6.746161111;47.057778;6.746111;21.669844840454036;349.91220515507723
2019:12:07 10:40:58;N10E1;GALO;Experimental;2G;None;None;None;None;None;None
2019:12:07 11:11:57;N10E2;BCEC;Experimental;2G;47.0621;6.745227778;47.056389;6.7475;657.9525490361376;164.8338530801501
2019:12:07 11:12:10;N10S2;BCEC;Standard;4G;47.0621;6.745227778;47.058611;6745.0;7115050.978166217;311.9830663333929
2019:12:07 11:38:33;N10S3;SAAB;Standard;4G;None;None;None;None;None;None
2019:12:07 11:38:45;N10E3;SAAB;Experimental;2G;None;None;None;None;None;None
2019:12:07 11:59:02;N10E4;CCHP;Experimental;2G;47.07184722;6.749775;47.056389;6.7475;1727.1904867643289;185.72559595870894
2019:12:07 11:59:17;N10S4;CCHP;Standard;4G;None;None;None;None;None;None
2019:12:07 12:30:51;N10E5;FERM;Experimental;2G;47.08025;6.75442;47.0975;7.035556;21432.554138692747;84.74757029010539
2019:12:07 12:31:02;N10S5;FERM;Standard;4G;47.08025;6.75442;47.076667;6.781111;2065.804077268442;101.1415710417732
2019:12:07 13:12:58;N10S6;CHOU;Standard;4G;None;None;None;None;None;None
2019:12:07 13:13:09;N10E6;CHOU;Experimental;2G;None;None;None;None;None;None
2019:12:07 14:28:08;N10E7;MAIL;Experimental;2G;None;None;None;None;None;None
2019:12:07 14:28:24;N10S7;MAIL;Standard;4G;47.10309167;6.786602778;47.103056;6.786667;6.284246144511845;129.2134608882954
2019:12:07 15:03:12;N10E8;VREV;Experimental;2G;None;None;None;None;None;None
2019:12:07 15:03:33;N10S8;VREV;Standard;4G;47.10425;6.803947222;47.103056;6.786667;1318.4199180242847;264.2099977061566
2019:12:07 15:29:07;N10E9;CRET;Experimental;2G;47.10624444;6.812616667;47.106667;6.826944;1088.5275187927032;87.51357523712585
2019:12:07 15:30:11;N10S9;CRET;Standard;4G;47.10624444;6.812616667;47.106944;6.826389;1048.2724475624152;85.72699340650905
2019:12:07 16:08:27;N10E10;GACH;Experimental;2G;47.09890278;6.825008333;47.098056;6.822778;193.72868509947088;240.8513555183314
2019:12:07 16:09:24;N10S10;GACH;Standard;4G;47.09890278;6.825008333;47.099167;6825.0;1651446.911637116;278.03967503699295
2019:12:10 10:41:11;N11E1;GALO;Experimental;3G;None;None;None;None;None;None
2019:12:10 10:41:42;N11S1;GALO;Standard;4G;47.05758611;6.746161111;47.057222;6.746944;71.9469112721929;124.3202224839464
2019:12:10 11:11:48;N11E2;BCEC;Experimental;3G;47.0621;6.745227778;47.0575;6.751944;722.4019560758975;135.1516363033188
2019:12:10 11:12:01;N11S2;BCEC;Standard;4G;47.0621;6.745227778;47.062222;6745.0;7114782.375007714;311.98605769733825
2019:12:10 11:40:26;N11S3;SAAB;Standard;4G;47.07007778;6.751058333;47.074722;6.757778;725.9905766454933;44.577300693347695
2019:12:10 11:40:37;N11E3;SAAB;Experimental;3G;47.07007778;6.751058333;47055.0;6.748611;nan;179.99864767683766
2019:12:10 12:14:37;N11S4;CCHP;Standard;4G;47.07184722;6.749775;47.058611;6745.0;7114582.709077439;311.98181098984395
2019:12:10 12:14:49;N11E4;CCHP;Experimental;3G;47.07184722;6.749775;47055.0;6.748611;nan;179.99935677087467
2019:12:10 12:59:38;N11E5;FERM;Experimental;3G;47.08025;6.75442;47.0825;7.033056;21161.209469052108;89.21857396664632
2019:12:10 12:59:48;N11S5;FERM;Standard;4G;None;None;None;None;None;None
2019:12:10 13:51:52;N11E6;CHOU;Experimental;3G;None;None;None;None;None;None
2019:12:10 13:52:52;N11S6;CHOU;Standard;4G;47.09497778;6.755838889;47095.0;6.755833;nan;180.0000026860588
2019:12:10 15:17:11;N11E7;MAIL;Experimental;3G;None;None;None;None;None;None
2019:12:10 15:18:01;N11S7;MAIL;Standard;4G;None;None;None;None;None;None
2019:12:10 15:59:21;N11E8;VREV;Experimental;3G;47.10425;6.803947222;47.115556;6.832778;2523.5499133795297;60.039401146217244
2019:12:10 16:01:20;N11S8;VREV;Standard;4G;None;None;None;None;None;None
2019:12:10 16:24:19;N11E9;CRET;Experimental;3G;47.10624444;6.812616667;47.115556;6.833056;1864.994110940983;56.19477760863259
2019:12:10 16:25:09;N11S9;CRET;Standard;4G;None;None;None;None;None;None
2019:12:10 17:00:29;N11E10;GACH;Experimental;3G;47.09890278;6.825008333;47.098056;6.823056;175.58300952012684;237.49785157013804
2019:12:10 17:01:47;N11S10;GACH;Standard;4G;47.09890278;6.825008333;47.098889;6.825278;20.52915776950779;94.2928155861535
2019:12:17 11:18:42;N12E1;GALO;Experimental;4G;47.05758611;6.746161111;47.056111;6.744722;197.09782620505064;213.61038365224414
2019:12:17 11:22:03;N12S1;GALO;Standard;4G;47.05758611;6.746161111;47.056944;6.746389;73.45428827546819;166.40746047427524
2019:12:17 11:42:28;N12E2;BCEC;Experimental;4G;47.0621;6.745227778;47.053056;6.750833;1091.9058937988225;157.1071121930005
2019:12:17 11:42:39;N12S2;BCEC;Standard;4G;47.0621;6.745227778;47.060278;6.745278;202.59137711701806;178.92425315952073
2019:12:17 12:05:57;N12S3;SAAB;Standard;4G;None;None;None;None;None;None
2019:12:17 12:06:08;N12E3;SAAB;Experimental;4G;47.07007778;6.751058333;47.058611;6745.0;7114786.764579214;311.9831101743392
2019:12:17 12:29:30;N12E4;CCHP;Experimental;4G;47.07184722;6.749775;47.058611;6745.0;7114582.709077439;311.98181098984395
2019:12:17 12:29:40;N12S4;CCHP;Standard;4G;None;None;None;None;None;None
2019:12:17 13:00:05;N12E5;FERM;Experimental;4G;47.08025;6.75442;47.076667;6.781111;2065.804077268442;101.1415710417732
2019:12:17 13:00:16;N12S5;FERM;Standard;4G;47.08025;6.75442;47.076667;6.781111;2065.804077268442;101.1415710417732
2019:12:17 13:45:10;N12S6;CHOU;Standard;4G;None;None;None;None;None;None
2019:12:17 13:45:21;N12E6;CHOU;Experimental;4G;None;None;None;None;None;None
2019:12:17 14:56:40;N12E7;MAIL;Experimental;4G;47.10309167;6.786602778;47.1;6.93;10890.961792783337;91.76162629810494
2019:12:17 14:56:55;N12S7;MAIL;Standard;4G;None;None;None;None;None;None
2019:12:17 15:27:16;N12E8;VREV;Experimental;4G;47.10425;6.803947222;47.161667;6.930278;11515.449102429384;56.20745331330488
2019:12:17 15:30:41;N12S8;VREV;Standard;4G;47.10425;6.803947222;47.161667;6.930278;11515.449102429384;56.20745331330488
2019:12:17 15:48:01;N12E9;CRET;Experimental;4G;47.10624444;6.812616667;47.106944;6.826389;1048.2724475624152;85.72699340650905
2019:12:17 15:50:23;N12S9;CRET;Standard;4G;47.10624444;6.812616667;47.106111;6.8125;17.277061834898326;210.75638131696556
2019:12:17 16:19:36;N12E10;GACH;Experimental;4G;47.09890278;6.825008333;47.098611;6.825556;52.733599707730036;128.04780708772637
2019:12:17 16:20:43;N12S10;GACH;Standard;4G;47.09890278;6.825008333;47.098889;6.825556;41.604654068547006;92.11659804867429
2019:12:21 10:41:53;N13E1;GALO;Experimental;2G;None;None;None;None;None;None
2019:12:21 10:45:04;N13S1;GALO;Standard;4G;47.05758611;6.746161111;47.057778;6.746111;21.669844840454036;349.91220515507723
2019:12:21 11:09:51;N13E2;BCEC;Experimental;2G;47.0621;6.745227778;47.056667;6.7475;628.1816477354951;164.09626411956503
2019:12:21 11:11:35;N13S2;BCEC;Standard;4G;None;None;None;None;None;None
2019:12:21 11:38:23;N13E3;SAAB;Experimental;2G;47.07007778;6.751058333;47.056667;6.7475;1515.2109923262276;190.24647580688793
2019:12:21 11:38:40;N13S3;SAAB;Standard;4G;47.07007778;6.751058333;47.074167;6.7575;667.8706216166655;47.01146086325798
2019:12:21 12:01:19;N13E4a;CCHP;Experimental;2G;None;None;None;None;None;None
2019:12:21 12:03:00;N13E4b;CCHP;Experimental;2G;47.07184722;6.749775;47.056667;6.7475;1696.4425584690819;185.82970475003353
2019:12:21 12:03:40;N13S4;CCHP;Standard;4G;47.07184722;6.749775;47.058611;6745.0;7114582.709077439;311.98181098984395
2019:12:21 12:30:23;N13E5a;FERM;Experimental;2G;47.08025;6.75442;47.0375;6.702222;6189.7716977289965;219.77299384771084
2019:12:21 12:31:42;N13E5b;FERM;Experimental;2G;None;None;None;None;None;None
2019:12:21 12:33:49;N13E5c;FERM;Experimental;2G;47.08025;6.75442;47.106111;7.040833;21934.748038194815;82.34031504403202
2019:12:21 12:34:24;N13S5;FERM;Standard;4G;47.08025;6.75442;47.080278;6.754444;3.6071590623882663;30.27172787735617
2019:12:21 13:09:23;N13E6;CHOU;Experimental;2G;None;None;None;None;None;None
2019:12:21 13:10:02;N13S6;CHOU;Standard;4G;None;None;None;None;None;None
2019:12:21 14:15:54;N13E7a;MAIL;Experimental;2G;None;None;None;None;None;None
2019:12:21 14:16:38;N13S7a;MAIL;Standard;4G;47.10309167;6.786602778;47.103333;6.786944;37.2924300942834;43.9030641642604
2019:12:21 14:20:27;N13E7b;MAIL;Experimental;2G;None;None;None;None;None;None
2019:12:21 14:24:45;N13S7b;MAIL;Standard;4G;None;None;None;None;None;None
2019:12:21 14:50:15;N13E8;VREV;Experimental;2G;47.10425;6.803947222;47.160833;6.933333;11658.837780290225;57.21848199321562
2019:12:21 14:51:11;N13S8;VREV;Standard;4G;47.10425;6.803947222;47.104444;6.803889;22.01569241691739;348.4546672690264
2019:12:21 15:16:04;N13E9;CRET;Experimental;2G;47.10624444;6.812616667;47.098611;6.830556;1604.565715009109;122.003835979158
2019:12:21 15:16:50;N13S9;CRET;Standard;4G;47.10624444;6.812616667;47.106944;6.826389;1048.2724475624152;85.72699340650905
2019:12:21 15:52:45;N13E10;GACH;Experimental;2G;None;None;None;None;None;None
2019:12:21 15:53:44;N13S10;GACH;Standard;4G;47.09890278;6.825008333;47.098889;6.824722;21.791043111479752;265.956204962632
2019:12:28 10:22:12;N14E1;HGGA;Experimental;2G;None;None;None;None;None;None
2019:12:28 10:22:27;N14S1;HGGA;Standard;4G;47.04779167;6.874791667;47.049167;6875.0;2125549.3067702204;79.60671817306797
2019:12:28 10:53:06;N14E2;SGAF;Experimental;2G;47.05589444;6.879594444;47.046944;6.875556;1041.2767644715163;197.09004800028694
2019:12:28 10:53:42;N14S2;SGAF;Standard;4G;None;None;None;None;None;None
2019:12:28 11:16:22;N14E3;FAFO;Experimental;2G;47.05625;6.883172222;47.046389;6.886389;1123.182847295058;167.4678229710173
2019:12:28 11:16:49;N14S3;FAFO;Standard;4G;None;None;None;None;None;None
2019:12:28 11:46:55;N14E4;JGAZ;Experimental;2G;47.05073611;6.886836111;47.046944;6.875556;955.2023918664736;243.74331754504317
2019:12:28 11:47:27;N14S4;JGAZ;Standard;4G;None;None;None;None;None;None
2019:12:28 12:26:16;N14E5;ARVR;Experimental;2G;47.03736944;6.874911111;47.046389;6.886389;1329.029194018022;40.92763364533994
2019:12:28 12:26:48;N14S5;ARVR;Standard;4G;47.03736944;6.874911111;47.037778;6.875278;53.29678701242329;31.466799867687598
2019:12:28 13:17:00;N14E6;BOUD;Experimental;2G;47.02778333;6.887863889;47.030278;6.8825;493.1156055032629;304.3083385529709
2019:12:28 13:17:41;N14S6;BOUD;Standard;4G;None;None;None;None;None;None
2019:12:28 13:53:02;N14E7;FRBD;Experimental;2G;47.01961111;6.904538889;47.018889;6905.0;4311439.895738936;67.88806070558405
2019:12:28 13:53:40;N14S7;FRBD;Standard;4G;47.01961111;6.904538889;47.021667;6.894444;800.7902952930801;286.63630013544326
2019:12:28 14:17:20;N14E8;FFBO;Experimental;2G;47.01455556;6.908419444;47.018889;6905.0;4311378.160276373;67.8838002662585
2019:12:28 14:18:17;N14S8;FFBO;Standard;4G;47.01455556;6.908419444;47.015556;6.906667;173.56414212435214;309.9403966430442
2019:12:28 14:41:45;N14E9;CRFO;Experimental;2G;None;None;None;None;None;None
2019:12:28 14:42:37;N14S9;CRFO;Standard;4G;None;None;None;None;None;None
2019:12:28 15:03:46;N14E10;CRCH;Experimental;2G;47.007325;6.903783333;47.012778;6.9025;614.0200585870025;350.88369759250986
2019:12:28 15:04:27;N14S10;CRCH;Standard;4G;None;None;None;None;None;None
2019:12:28 15:51:35;N14E11;SPON;Experimental;2G;None;None;None;None;None;None
2019:12:28 15:52:09;N14S11;SPON;Standard;4G;None;None;None;None;None;None
2019:12:28 16:13:58;N14E12;GORG;Experimental;2G;46.98966944;6.911566667;46.992222;6.910833;289.2057434958521;348.90778776771714
2019:12:28 16:15:00;N14S12;GORG;Standard;4G;46.98966944;6.911566667;46.991944;6.912778;269.1302017056905;19.963895896039617
2019:12:31 09:55:23;N15E1;HGGA;Experimental;3G;47.04779167;6.874791667;47.05;6.880833;520.5848105423532;61.785554092005555
2019:12:31 09:56:17;N15S1;HGGA;Standard;4G;47.04779167;6.874791667;47.049167;6.875278;157.3004872342609;13.546675076386578
2019:12:31 10:22:27;N15E2;SGAF;Experimental;3G;47.05589444;6.879594444;47.050556;6.890278;1005.5583484657229;126.25287311395658
2019:12:31 10:23:12;N15S2;SGAF;Standard;4G;47.05589444;6.879594444;47.045833;6.880278;1119.7539671695547;177.34944268450374
2019:12:31 10:42:54;N15E3;FAFO;Experimental;3G;None;None;None;None;None;None
2019:12:31 10:44:34;N15S3;FAFO;Standard;4G;47.05625;6.883172222;47.055833;6.884444;107.17065994164948;115.70009427947645
2019:12:31 11:11:35;N15E4;JGAZ;Experimental;3G;47.05073611;6.886836111;47.050556;6.890278;262.29422197582073;94.39052046614552
2019:12:31 11:13:23;N15S4;JGAZ;Standard;4G;47.05073611;6.886836111;47.046667;6.883333;524.87729514428;210.3971412832853
2019:12:31 11:50:12;N15E5;ARVR;Experimental;3G;47.03736944;6.874911111;47.050556;6.890278;1874.2456268845215;38.447784143736044
2019:12:31 11:51:09;N15S5;ARVR;Standard;4G;47.03736944;6.874911111;47.0375;6.874722;20.426818884513008;315.37041517847524
2019:12:31 12:34:27;N15S6;BOUD;Standard;4G;47.02778333;6.887863889;47.027778;6.887778;6.5558201904511275;264.79816347034
2019:12:31 12:38:32;N15E6;BOUD;Experimental;3G;47.02778333;6.887863889;47.025278;6.884167;395.6672168344295;225.1688379255132
2019:12:31 13:08:27;N15E7;FRBD;Experimental;3G;47.01961111;6.904538889;47.016667;6.905278;332.08928677493395;170.2873374470439
2019:12:31 13:09:14;N15S7;FRBD;Standard;4G;None;None;None;None;None;None
2019:12:31 13:31:58;N15E8;FFBO;Experimental;3G;47.01455556;6.908419444;47.016667;6.905278;334.88946646188674;314.5917245931785
2019:12:31 13:32:34;N15S8;FFBO;Standard;4G;None;None;None;None;None;None
2019:12:31 14:03:38;N15E9;CRFO;Experimental;3G;47.01142222;6.906258333;47.0125;6.903056;271.38478403643916;296.2722430155194
2019:12:31 14:04:13;N15S9;CRFO;Standard;4G;None;None;None;None;None;None
2019:12:31 14:24:29;N15E10;CRCH;Experimental;3G;47.007325;6.903783333;47.0125;6.903056;577.9625166964973;354.5260239586901
2019:12:31 14:25:17;N15S10;CRCH;Standard;4G;47.007325;6.903783333;47.014722;6.902222;830.8585214782748;351.81056615878686
2019:12:31 15:02:48;N15E11;SPON;Experimental;3G;46.99013056;6.908894444;46.991389;6.911111;219.09422115540488;50.2275728027127
2019:12:31 15:03:19;N15S11;SPON;Standard;4G;None;None;None;None;None;None
2019:12:31 15:21:23;N15E12;GORG;Experimental;3G;46.98966944;6.911566667;46.991389;6.911111;194.28172099933545;349.7542924993398
2019:12:31 15:22:03;N15S12a;GORG;Standard;4G;None;None;None;None;None;None
2019:12:31 15:28:24;N15S12b;GORG;Standard;4G;46.98966944;6.911566667;46.989722;6.911667;9.612262201057767;52.47676718259606
2020:01:01 09:54:47;N16E1;HGGA;Experimental;4G;47.04779167;6.874791667;47.046944;6.883056;635.0276017183836;98.55739776695287
2020:01:01 09:55:55;N16S1;HGGA;Standard;4G;47.04779167;6.874791667;47.048611;6.875278;98.29760614881508;22.020749097875296
2020:01:01 10:25:57;N16E2a;SGAF;Experimental;4G;47.05589444;6.879594444;47.043056;6.894444;1819.4206717724906;141.75287512006298
2020:01:01 10:26:39;N16E2b;SGAF;Experimental;4G;None;None;None;None;None;None
2020:01:01 10:27:14;N16S2;SGAF;Standard;4G;47.05589444;6.879594444;47.045833;6.880278;1119.7539671695547;177.34944268450374
2020:01:01 10:44:38;N16E3a;FAFO;Experimental;4G;47.05625;6.883172222;47.053333;6.882778;325.6687670934759;185.26082315184215
2020:01:01 10:44:52;N16E3b;FAFO;Experimental;4G;47.05625;6.883172222;47.052778;6.880833;424.9419273139783;204.65692107083285
2020:01:01 10:45:21;N16S3;FAFO;Standard;4G;None;None;None;None;None;None
2020:01:01 11:16:55;N16E4;JGAZ;Experimental;4G;47.05073611;6.886836111;47.040556;6.897222;1379.7572943719529;145.18957775301556
2020:01:01 11:17:52;N16S4;JGAZ;Standard;4G;47.05073611;6.886836111;47.050556;6.886944;21.636348670192106;157.7975565731408
2020:01:01 11:57:07;N16E5;ARVR;Experimental;4G;47.03736944;6.874911111;47.023889;6.862222;1782.2015257980154;212.6886936776979
2020:01:01 11:57:37;N16S5a;ARVR;Standard;4G;47.03736944;6.874911111;47.037778;6.875278;53.29678701242329;31.466799867687598
2020:01:01 11:58:20;N16S5b;ARVR;Standard;4G;47.03736944;6.874911111;47.0375;6875.0;2125983.193554488;79.61223370215953
2020:01:01 12:38:07;N16E6;BOUD;Experimental;4G;47.02778333;6.887863889;47.026111;6885.0;2868096.1272704117;75.81981734345106
2020:01:01 12:38:39;N16S6;BOUD;Standard;4G;47.02778333;6.887863889;47.027778;6.887778;6.5558201904511275;264.79816347034
2020:01:01 13:16:03;N16E7;FRBD;Experimental;4G;47.01961111;6.904538889;47.017222;6.901667;343.83121767010505;219.3367124512591
2020:01:01 13:16:33;N16S7;FRBD;Standard;4G;47.01961111;6.904538889;47.017222;6.901667;343.83121767010505;219.3367124512591
2020:01:01 13:34:42;N16E8;FFBO;Experimental;4G;47.01455556;6.908419444;47.017778;6.903611;511.8607848272754;314.5089245709299
2020:01:01 13:35:11;N16S8;FFBO;Standard;4G;47.01455556;6.908419444;47.017778;6.903611;511.8607848272754;314.5089245709299
2020:01:01 13:56:41;N16E9a;CRFO;Experimental;4G;47.01142222;6.906258333;47.010833;6.903889;191.7030881037706;249.9629877378452
2020:01:01 13:57:12;N16E9b;CRFO;Experimental;4G;47.01142222;6.906258333;47.026111;6885.0;2867186.31976189;75.79395248279212
2020:01:01 13:57:42;N16S9;CRFO;Standard;4G;None;None;None;None;None;None
2020:01:01 14:14:22;N16E10;CRCH;Experimental;4G;47.007325;6.903783333;47.010833;6.903889;390.0707029187081;1.17662107039871
2020:01:01 14:14:52;N16S10;CRCH;Standard;4G;None;None;None;None;None;None
2020:01:01 14:50:17;N16E11;SPON;Experimental;4G;46.99013056;6.908894444;46.991389;6.911389;235.75581918567406;53.51347234186915
2020:01:01 14:50:49;N16S11;SPON;Standard;4G;46.99013056;6.908894444;46.989722;6.909167;49.92834727994747;155.53169430078083
2020:01:01 15:22:12;N16E12;GORG;Experimental;4G;46.98966944;6.911566667;46.991389;6.911389;191.6417643746122;355.968674582126
2020:01:01 15:22:51;N16S12;GORG;Standard;4G;46.98966944;6.911566667;46.991944;6.912778;269.1302017056905;19.963895896039617
2020:01:11 11:26:52;N17E1;HGGA;Experimental;2G;None;None;None;None;None;None
2020:01:11 11:28:00;N17S1;HGGA;Standard;4G;47.04779167;6.874791667;47.048889;6.875278;127.4667219497545;16.80339375389474
2020:01:11 11:53:56;N17E2;SGAF;Experimental;2G;47.05589444;6.879594444;47.049444;6.879167;717.842548880362;182.58522763332684
2020:01:11 11:54:41;N17S2;SGAF;Standard;4G;47.05589444;6.879594444;47.055556;6.879444;39.3229409455511;196.84882831542095
2020:01:11 12:19:37;N17E3;FAFO;Experimental;2G;47.05625;6.883172222;47.053333;6.895556;995.2139199368935;109.0676237086397
2020:01:11 12:20:17;N17S3;FAFO;Standard;4G;47.05625;6.883172222;47.053333;6.882778;325.6687670934759;185.26082315184215
2020:01:11 12:48:03;N17E4;JGAZ;Experimental;2G;47.05073611;6.886836111;47.046389;6.886389;484.4687436992291;184.00897964697876
2020:01:11 12:48:29;N17S4;JGAZ;Standard;4G;None;None;None;None;None;None
2020:01:11 13:34:45;N17E5;ARVR;Experimental;2G;47.03736944;6.874911111;47.030278;6.882778;989.4750605619857;142.90434861446624
2020:01:11 13:35:17;N17S5;ARVR;Standard;4G;None;None;None;None;None;None
2020:01:11 14:15:30;N17E6;BOUD;Experimental;2G;47.02778333;6.887863889;47.030278;6.882778;475.7908854796757;305.74114138312814
2020:01:11 14:15:57;N17S6;BOUD;Standard;4G;None;None;None;None;None;None
2020:01:11 14:52:22;N17S7;FRBD;Standard;4G;None;None;None;None;None;None
2020:01:11 14:54:38;N17E7;FRBD;Experimental;2G;None;None;None;None;None;None
2020:01:11 15:15:07;N17E8;FFBO;Experimental;2G;47.01455556;6.908419444;47.018889;6905.0;4311378.160276373;67.8838002662585
2020:01:11 15:15:42;N17S8;FFBO;Standard;4G;47.01455556;6.908419444;47.017222;6.904167;438.648427567409;312.6058327812269
2020:01:11 15:35:52;N17E9;CRFO;Experimental;2G;None;None;None;None;None;None
2020:01:11 15:36:25;N17S9;CRFO;Standard;4G;None;None;None;None;None;None
2020:01:11 15:55:53;N17E10;CRCH;Experimental;2G;47.007325;6.903783333;47.012778;6.9025;614.0200585870025;350.88369759250986
2020:01:11 15:56:26;N17S10;CRCH;Standard;4G;None;None;None;None;None;None
2020:01:11 16:33:01;N17E11;SPON;Experimental;2G;None;None;None;None;None;None
2020:01:11 16:33:30;N17S11;SPON;Standard;4G;None;None;None;None;None;None
2020:01:11 16:51:59;N17E12;GORG;Experimental;2G;46.98966944;6.911566667;46.991667;6.911389;222.48093789969167;356.528248569365
2020:01:11 16:52:26;N17S12;GORG;Standard;4G;None;None;None;None;None;None
2020:01:12 10:22:27;N18E1;HGGA;Experimental;3G;None;None;None;None;None;None
2020:01:12 10:23:31;N18S1;HGGA;Standard;4G;47.04779167;6.874791667;47.048611;6.875278;98.29760614881508;22.020749097875296
2020:01:12 10:52:02;N18E2;SGAF;Experimental;3G;47.05589444;6.879594444;47.05;6.880833;662.0187369498216;171.85236636679144
2020:01:12 10:52:34;N18S2;SGAF;Standard;4G;47.05589444;6.879594444;47.045556;6.879167;1149.8021168735177;181.6137815793221
2020:01:12 11:14:10;N18E3;FAFO;Experimental;3G;47.05625;6.883172222;47.053611;6.881111;332.5647636268718;208.01975784696435
2020:01:12 11:14:44;N18S3;FAFO;Standard;4G;47.05625;6.883172222;47.055833;6.884167;88.66463728819417;121.60336325474401
2020:01:12 11:48:59;N18S4;JGAZ;Standard;4G;None;None;None;None;None;None
2020:01:12 11:50:58;N18E4;JGAZ;Experimental;3G;47.05073611;6.886836111;47.050556;6.890278;262.29422197582073;94.39052046614552
2020:01:12 12:36:57;N18E5;ARVR;Experimental;3G;47.03736944;6.874911111;47.050556;6.890278;1874.2456268845215;38.447784143736044
2020:01:12 12:37:28;N18S5;ARVR;Standard;4G;47.03736944;6.874911111;47.031389;6.875833;668.5367722782851;174.00200756627203
2020:01:12 13:35:59;N18E6;BOUD;Experimental;3G;47.02778333;6.887863889;47.025278;6.884167;395.6672168344295;225.1688379255132
2020:01:12 13:36:58;N18S6;BOUD;Standard;4G;None;None;None;None;None;None
